"Activity" "Subject" "tBdAc_mean_X" "tBdAc_mean_Y" "tBdAc_mean_Z" "tBdAc_std_X" "tBdAc_std_Y" "tBdAc_std_Z" "tGrAc_mean_X" "tGrAc_mean_Y" "tGrAc_mean_Z" "tGrAc_std_X" "tGrAc_std_Y" "tGrAc_std_Z" "tBdAcJk_mean_X" "tBdAcJk_mean_Y" "tBdAcJk_mean_Z" "tBdAcJk_std_X" "tBdAcJk_std_Y" "tBdAcJk_std_Z" "tBdGy_mean_X" "tBdGy_mean_Y" "tBdGy_mean_Z" "tBdGy_std_X" "tBdGy_std_Y" "tBdGy_std_Z" "tBdGyJk_mean_X" "tBdGyJk_mean_Y" "tBdGyJk_mean_Z" "tBdGyJk_std_X" "tBdGyJk_std_Y" "tBdGyJk_std_Z" "tBdAcM_mean" "tBdAcM_std" "tGrAcM_mean" "tGrAcM_std" "tBdAcJkM_mean" "tBdAcJkM_std" "tBdGyM_mean" "tBdGyM_std" "tBdGyJkM_mean" "tBdGyJkM_std" "fBdAc_mean_X" "fBdAc_mean_Y" "fBdAc_mean_Z" "fBdAc_std_X" "fBdAc_std_Y" "fBdAc_std_Z" "fBdAcJk_mean_X" "fBdAcJk_mean_Y" "fBdAcJk_mean_Z" "fBdAcJk_std_X" "fBdAcJk_std_Y" "fBdAcJk_std_Z" "fBdGy_mean_X" "fBdGy_mean_Y" "fBdGy_mean_Z" "fBdGy_std_X" "fBdGy_std_Y" "fBdGy_std_Z" "fBdAcM_mean" "fBdAcM_std" "fBdAcJkM_mean" "fBdAcJkM_std" "fBdGyM_mean" "fBdGyM_std" "fBdGyJkM_mean" "fBdGyJkM_std"
"walking" 21 0.27918353 -0.01816103 -0.10431933 -0.29781484 0.05408805 -0.16868873 0.8625248 -0.37098455 -0.22094796 -0.96957636 -0.96414452 -0.97493939 0.07822518 0.00235198 -0.01018134 -0.11488887 -0.03471439 -0.4251426 -0.04593234 -0.05902944 0.09837159 -0.43223288 -0.39789232 -0.3118756 -0.08687677 -0.05156503 -0.06211921 -0.23890831 -0.48285431 -0.49492766 -0.12345566 -0.29970975 -0.12345566 -0.29970975 -0.14813899 -0.0838488 -0.28477564 -0.40830443 -0.42693072 -0.45036999 -0.27349616 0.03384658 -0.30030907 -0.30854719 -0.00256294 -0.16496103 -0.20044201 -0.11256474 -0.40570016 -0.1074128 -0.01484152 -0.44356341 -0.24665738 -0.37174409 -0.28326247 -0.49185924 -0.41940088 -0.38550536 -0.25126639 -0.43814979 -0.14400989 -0.01867344 -0.40951608 -0.51224934 -0.4995972 -0.42932347
"walking" 22 0.27886459 -0.01672136 -0.10711251 -0.00865922 0.10038425 -0.21335197 0.93609641 -0.25964494 0.02337801 -0.96964345 -0.96363934 -0.95514785 0.06277776 0.03567463 0.00443691 0.03587871 0.22554229 -0.3131559 0.00077716 -0.09608807 0.07752666 -0.31853787 -0.48632211 -0.15143952 -0.13297756 -0.03219107 -0.05698125 -0.2266564 -0.65187547 -0.23427815 0.07224191 -0.16159179 0.07224191 -0.16159179 0.02291997 0.11153292 -0.21060804 -0.39077568 -0.46199953 -0.50310631 -0.09949286 0.14536752 -0.25521651 0.02439582 0.00386841 -0.25364361 -0.03670471 0.15999561 -0.28197344 0.01800478 0.21342356 -0.34319561 -0.14464865 -0.5011769 -0.08350118 -0.37449632 -0.48162441 -0.25317388 -0.0241585 -0.38139931 0.06597273 0.15828675 -0.43837872 -0.46401913 -0.55394612 -0.47640527
"walking" 23 0.27321188 -0.01836187 -0.11338299 -0.31352177 -0.11902059 0.16422069 0.93980969 -0.16176137 -0.16076336 -0.9772309 -0.96655071 -0.93298134 0.09873191 0.01489559 -0.00190811 -0.22932812 -0.08050173 -0.02931151 -0.06311569 -0.06401979 0.10770045 -0.49432265 0.25945723 -0.20963489 -0.05781282 -0.05167048 -0.09030025 -0.36396943 0.29594593 -0.37445677 -0.09887702 -0.20998935 -0.09887702 -0.20998935 -0.06708197 -0.02681944 -0.01209683 0.16334645 0.01153054 0.2501732 -0.27540419 -0.07243673 0.08140811 -0.32980728 -0.20252406 0.11614344 -0.29041045 -0.15548872 -0.05720213 -0.23517299 -0.06097531 -0.00623648 -0.3376192 0.19556946 -0.19497037 -0.54505169 0.28658152 -0.28782087 -0.09426063 -0.40757752 -0.01807057 -0.04573723 0.18507821 -0.06147658 0.14661857 0.28783462
"walking" 24 0.27698082 -0.02254464 -0.11059595 -0.47076237 -0.1541275 -0.28884002 0.95970108 -0.11511624 -0.14091003 -0.9831324 -0.96257884 -0.96282297 0.0731939 0.01212546 -0.01164014 -0.48586326 -0.30222016 -0.49118947 -0.05451269 -0.06584359 0.09720063 -0.58059737 -0.48716628 -0.396154 -0.06253117 -0.0502895 -0.07398355 -0.49077346 -0.51424657 -0.5579682 -0.29998361 -0.48106402 -0.29998361 -0.48106402 -0.3997222 -0.40982456 -0.40306416 -0.56386321 -0.50782475 -0.55602277 -0.4924198 -0.20319374 -0.34449301 -0.46273364 -0.18276648 -0.31464692 -0.50962817 -0.35282931 -0.46992022 -0.50764073 -0.29435355 -0.51111562 -0.46829508 -0.47984143 -0.39144792 -0.61691584 -0.49589627 -0.45333786 -0.43461891 -0.59026585 -0.41864105 -0.40297998 -0.53450916 -0.6680328 -0.57159439 -0.56744773
"walking" 25 0.27899276 -0.01864776 -0.10873764 -0.59600744 -0.16185241 -0.4371334 0.93748311 -0.12731587 0.18841627 -0.97949926 -0.96509344 -0.94499573 0.07217207 0.00351115 -0.00335099 -0.60762093 -0.38261972 -0.6756014 -0.01563054 -0.08207681 0.08678687 -0.40115875 -0.6040321 -0.56277525 -0.10237727 -0.03989865 -0.05126962 -0.50795709 -0.79963538 -0.65957616 -0.40528943 -0.56560147 -0.40528943 -0.56560147 -0.53829142 -0.54287006 -0.3943624 -0.48980939 -0.67846607 -0.75703254 -0.60903891 -0.25188027 -0.53356322 -0.59144996 -0.1703138 -0.43062459 -0.62559538 -0.4344552 -0.65928639 -0.62414572 -0.3677601 -0.69041339 -0.41190972 -0.67875035 -0.56132295 -0.40667811 -0.56720128 -0.60354421 -0.56606002 -0.63292748 -0.56459134 -0.51900425 -0.56273325 -0.52926224 -0.7703009 -0.75738578
"walking" 26 0.27926444 -0.01542596 -0.10892701 -0.34018553 -0.13635139 -0.3334865 0.96064775 -0.13392219 0.1087387 -0.98005565 -0.96904031 -0.96623156 0.06523037 0.01967121 -0.00618306 -0.32845288 -0.26186359 -0.39748352 -0.00334086 -0.08415077 0.08510692 -0.49288571 -0.57573545 -0.35454906 -0.09941146 -0.04565383 -0.04922405 -0.41743864 -0.58700011 -0.485543 -0.22339917 -0.42184831 -0.22339917 -0.42184831 -0.29075802 -0.27935075 -0.39209202 -0.53832929 -0.51239883 -0.60346867 -0.32195955 -0.14670216 -0.33953965 -0.34799793 -0.18572583 -0.38444532 -0.36422676 -0.29853198 -0.39867319 -0.35106596 -0.27195216 -0.39653042 -0.36811291 -0.56182777 -0.31851681 -0.53299961 -0.5879396 -0.42623209 -0.37983674 -0.53718397 -0.29335834 -0.26894847 -0.55192761 -0.60946622 -0.61946104 -0.61293034
"walking" 27 0.27684949 -0.01664788 -0.11282229 -0.34847556 -0.18730121 -0.29731827 0.94475929 -0.18749703 -0.12621094 -0.97986614 -0.973793 -0.95659349 0.0684332 0.0016123 -0.02075233 -0.31618402 -0.10409046 -0.40118854 -0.08558836 -0.03653482 0.11826775 -0.60686025 -0.52986506 -0.25012041 -0.07861635 -0.04769744 -0.06502476 -0.52325688 -0.6341055 -0.42634696 -0.23885388 -0.40735579 -0.23885388 -0.40735579 -0.23050055 -0.26613894 -0.39663875 -0.48245236 -0.5625872 -0.61871863 -0.30870237 -0.13678354 -0.3123726 -0.36525635 -0.26774155 -0.34551522 -0.34548274 -0.19476736 -0.38261709 -0.34661041 -0.0655179 -0.41795799 -0.49801794 -0.53472423 -0.31818238 -0.64234913 -0.53094384 -0.29784751 -0.32722941 -0.5503926 -0.25993401 -0.27973202 -0.5194517 -0.54688815 -0.6232882 -0.63924238
"walking" 28 0.28122822 -0.01567597 -0.10371471 -0.29300352 -0.11788619 -0.3009284 0.94293028 -0.22931615 -0.12591286 -0.9766939 -0.96878086 -0.94422503 0.09311222 0.02264866 -0.00762915 -0.33570018 -0.22012312 -0.53747047 -0.10589621 -0.01728222 0.11606591 -0.50379862 -0.49768401 -0.24260138 -0.09297467 -0.05153944 -0.05935525 -0.39941708 -0.63901855 -0.4409279 -0.18066602 -0.39269402 -0.18066602 -0.39269402 -0.29922336 -0.39044972 -0.31077595 -0.46051166 -0.54624876 -0.57986119 -0.28006218 -0.12791228 -0.35633764 -0.29883242 -0.16878902 -0.3260462 -0.36260198 -0.29454834 -0.49875449 -0.36711642 -0.1917575 -0.57457975 -0.37468107 -0.50468174 -0.25502905 -0.54548022 -0.49747074 -0.30824339 -0.35215684 -0.51157367 -0.36081146 -0.43627301 -0.51460242 -0.51681157 -0.5959651 -0.58907173
"walking" 29 0.27199992 -0.01629156 -0.10663243 -0.17433794 -0.09175406 -0.24282804 0.96237439 -0.12731808 0.09557921 -0.97825354 -0.97527285 -0.94598144 0.08537433 0.02238705 0.00941547 -0.22143354 -0.08717464 -0.46175801 -0.00795668 -0.08196015 0.08568522 -0.59886867 -0.18180264 -0.43023244 -0.1068883 -0.04798981 -0.0392369 -0.39590962 -0.5879443 -0.50413009 -0.09552134 -0.26269506 -0.09552134 -0.26269506 -0.24023168 -0.13303627 -0.28057327 -0.3588141 -0.50624212 -0.61222294 -0.13581951 -0.03496423 -0.27973484 -0.19035598 -0.18206854 -0.2833481 -0.21046989 -0.08802134 -0.39487783 -0.30733667 -0.15502066 -0.5290349 -0.43149005 -0.36223232 -0.3972775 -0.65431356 -0.09413597 -0.49411748 -0.23568331 -0.39325751 -0.10897821 -0.1695065 -0.41681785 -0.42915683 -0.62850112 -0.61866772
"walking" 30 0.27640676 -0.01758804 -0.09862471 -0.34639428 -0.17355002 -0.12047678 0.96521755 -0.15767382 -0.00392556 -0.97975247 -0.97017656 -0.94395842 0.068869 0.02196565 -0.00739534 -0.37440094 -0.27070927 -0.52135186 -0.04595054 -0.06491709 0.08395682 -0.38792059 0.00600278 -0.18256965 -0.08738399 -0.06170289 -0.04460072 -0.46034539 -0.4976218 -0.4762088 -0.19514003 -0.35987341 -0.19514003 -0.35987341 -0.35211171 -0.35375102 -0.02296408 -0.26684573 -0.47206873 -0.54697727 -0.35140291 -0.19385666 -0.30955888 -0.34492811 -0.21563432 -0.09314476 -0.38959563 -0.29952534 -0.46703071 -0.4151354 -0.2894661 -0.57541027 -0.3744403 -0.17590092 -0.24735034 -0.39903235 0.0955456 -0.23794147 -0.34236377 -0.46985279 -0.34718013 -0.36653742 -0.35834436 -0.33154174 -0.54762175 -0.57858004
"walking_downstairs" 1 0.28918832 -0.0099185 -0.10756619 0.03003534 -0.03193594 -0.23043421 0.93187442 -0.26661034 -0.06211996 -0.95055981 -0.93701866 -0.8959397 0.05415532 0.02965045 -0.01097197 -0.01228386 -0.10160139 -0.34573503 -0.03507819 -0.09093713 0.09008501 -0.45803054 -0.12634919 -0.12470245 -0.0739592 -0.04399028 -0.02704611 -0.48702734 -0.23882483 -0.26876148 0.02718829 0.01988435 0.02718829 0.01988435 -0.08944748 -0.02578772 -0.07574125 -0.22572437 -0.29546384 -0.30651065 0.03822918 0.00154991 -0.22557447 0.02433084 -0.11296374 -0.29792789 -0.02766387 -0.12866716 -0.28833474 -0.0863279 -0.13458001 -0.40172146 -0.35244963 -0.05570225 -0.03186943 -0.49542249 -0.18141473 -0.23844357 0.09658453 -0.1865303 0.02621849 -0.10405226 -0.18572029 -0.39835039 -0.28196336 -0.39191988
"walking_downstairs" 2 0.27761535 -0.02266142 -0.11681294 0.04636668 0.26288179 -0.10283791 0.86183135 -0.3257801 -0.04388902 -0.94036176 -0.94006853 -0.93143831 0.11004062 -0.00327959 -0.02093517 0.14724914 0.12682801 -0.34012202 -0.11594735 -0.00482329 0.09717381 -0.32078923 -0.41573914 -0.27941839 -0.05810385 -0.04214703 -0.07102298 -0.24394059 -0.4693967 -0.21826632 0.08995112 0.21558633 0.08995112 0.21558633 0.00565516 0.22961719 -0.16218859 -0.27484411 -0.41087267 -0.34318788 0.11284116 0.27834504 -0.13129077 0.01610462 0.17197397 -0.16203289 0.13812068 0.09620916 -0.27149872 0.04995906 0.08083335 -0.40822742 -0.14577597 -0.36191382 -0.08749447 -0.37943667 -0.45873275 -0.42298767 0.29342483 -0.02147879 0.22224741 0.22748073 -0.32083854 -0.37257676 -0.38017531 -0.34369899
"walking_downstairs" 3 0.29242348 -0.01935541 -0.11613984 -0.05741005 -0.03315037 -0.36224025 0.93905779 -0.22882921 -0.10235276 -0.95006113 -0.94609464 -0.89994395 0.07256893 0.01097078 -0.00202728 -0.085801 -0.11143919 -0.57173524 -0.13157328 -0.0139358 0.12382674 -0.26165341 -0.54674039 -0.44230777 -0.07787017 -0.03915679 -0.04161931 -0.28568316 -0.68094734 -0.37460541 -0.06281261 -0.04113401 -0.06281261 -0.04113401 -0.20523925 -0.09263245 -0.2152945 -0.2457947 -0.50856758 -0.58391921 -0.04217069 -0.00770048 -0.40445241 -0.06544172 -0.10972235 -0.38972303 -0.09067071 -0.13593854 -0.52905945 -0.1654429 -0.14772824 -0.61352507 -0.12906657 -0.54269416 -0.30286646 -0.30863033 -0.55309454 -0.54816431 0.02894132 -0.23384942 -0.04947798 -0.15910229 -0.33237663 -0.32244083 -0.5762772 -0.62491082
"walking_downstairs" 4 0.27996533 -0.00980201 -0.10677752 0.01119355 -0.21859832 -0.47918598 0.94773186 -0.06208528 0.14871481 -0.95525888 -0.93206604 -0.93775379 0.09718627 0.0056378 -0.00729138 -0.14575971 -0.14624229 -0.62664699 -0.10283882 -0.0704026 0.05926395 -0.3702447 -0.69945354 -0.4984808 -0.09212827 -0.03484349 -0.04928364 -0.39599549 -0.81685824 -0.32578007 -0.04916167 -0.0819559 -0.04916167 -0.0819559 -0.22885141 -0.21685892 -0.34660629 -0.38057263 -0.59284301 -0.63707954 -0.07223923 -0.12960664 -0.49468345 0.03900983 -0.32253132 -0.5126943 -0.16163291 -0.17294163 -0.58391737 -0.20825006 -0.17720209 -0.66886733 -0.24029889 -0.71754584 -0.31830648 -0.414919 -0.69151837 -0.62165847 -0.01907434 -0.26364403 -0.17529529 -0.28042678 -0.42921337 -0.45767409 -0.62175246 -0.68547093
"walking_downstairs" 5 0.29354393 -0.00850108 -0.10031993 0.27504611 0.09076308 -0.32589144 0.95664935 -0.06075783 0.02167779 -0.95049094 -0.91236342 -0.92719273 0.1096506 0.01376182 0.02133977 0.03224155 0.04736123 -0.52265164 -0.06829457 -0.0707806 0.080656 -0.46064684 -0.40913415 -0.22786904 -0.11014901 -0.07082966 -0.03996569 -0.41130222 -0.51459149 -0.03442175 0.21113885 0.20542238 0.21113885 0.20542238 -0.06375286 -0.02925705 -0.21802984 -0.36067831 -0.39719562 -0.45030321 0.09843201 0.07922807 -0.37474009 0.33655472 0.02682699 -0.35339785 -0.03680122 -0.0568033 -0.49197995 0.01105593 0.09017201 -0.55117808 -0.2953451 -0.38248308 -0.03417503 -0.51494094 -0.43155278 -0.37470519 0.15574217 0.04285336 0.00918394 -0.0897357 -0.34933841 -0.48414127 -0.45369725 -0.48712842
"walking_downstairs" 6 0.27704526 -0.01953684 -0.10720936 0.38368164 0.36016496 -0.32020423 0.92853146 -0.21404633 -0.00307982 -0.95440627 -0.9335776 -0.93437877 0.10368134 0.00987686 -0.00932471 0.16527107 0.27654403 -0.33681732 -0.09608374 -0.03417822 0.08700126 -0.19830385 -0.18922957 -0.09407979 -0.02564522 -0.07680899 -0.03722287 0.0393388 -0.19350841 0.1932065 0.33375473 0.37361191 0.33375473 0.37361191 0.10384507 0.20950217 0.01426778 -0.04262768 -0.08293669 -0.11122842 0.32830851 0.33977117 -0.27760259 0.40336977 0.28324784 -0.40601431 0.13655499 0.13720245 -0.28308621 0.08865151 0.34124239 -0.38905705 0.06337161 -0.13032747 0.15284525 -0.28672491 -0.23547098 -0.27566726 0.39595803 0.14462276 0.24383426 0.15480886 -0.01437354 -0.24235386 -0.13270538 -0.14573355
"walking_downstairs" 7 0.28030708 -0.01663324 -0.09693831 0.06608156 -0.13817907 -0.06364024 0.93062363 -0.12987167 -0.15493554 -0.96487596 -0.95267869 -0.92875647 0.09689262 -0.01910611 -0.01603904 0.02850339 -0.29627967 -0.34710776 -0.10540961 -0.04971746 0.11689477 -0.4077441 -0.29262614 -0.40105142 -0.05972735 -0.03819043 -0.07894693 -0.51073102 -0.29952021 -0.42520037 0.01987953 0.21454403 0.01987953 0.21454403 -0.17031962 0.09018363 -0.18874082 -0.2597516 -0.39922996 -0.29477868 0.04434283 -0.14530231 -0.13921622 0.07301108 -0.19018714 -0.10012149 -0.03052267 -0.31623651 -0.2964949 -0.00426289 -0.32437856 -0.3977745 -0.33930147 -0.21444307 -0.29960027 -0.43273097 -0.35171774 -0.49512005 0.21891107 0.0214441 0.06738989 0.10785684 -0.25504506 -0.39690965 -0.28909668 -0.3535447
"walking_downstairs" 8 0.28348409 -0.02110587 -0.10759814 0.02413935 0.34382627 0.13371704 0.9140235 -0.18761024 -0.14181793 -0.94576656 -0.94158093 -0.89719001 0.11893809 -0.03801938 -0.03943562 0.25014372 0.28814072 -0.01351363 -0.12118963 -0.05007602 0.11414386 -0.25843089 0.02431312 -0.12956524 -0.03492835 -0.05349697 -0.08679033 -0.2678879 -0.07045265 -0.18960444 0.17659931 0.13133787 0.17659931 0.13133787 0.26262849 0.25340826 0.09934297 -0.04662919 -0.12618914 -0.15748487 0.1365902 0.38841278 0.15958976 -0.02604633 0.23218408 0.02149148 0.2148414 0.22063969 0.05860969 0.17265898 0.27394379 -0.08466742 -0.13074045 0.11609088 0.02774981 -0.3027351 -0.04613563 -0.26825341 0.30162676 -0.15614109 0.33152846 0.13473473 -0.00036273 -0.25559031 -0.12517959 -0.26298447
"walking_downstairs" 9 0.29592344 -0.02039943 -0.09102788 0.21339227 -0.20831071 -0.0077153 0.93841777 -0.03523046 -0.08227617 -0.95214122 -0.93630656 -0.8766413 0.13019304 -0.0206866 0.00262569 0.01762334 -0.30944247 -0.35951336 -0.0916383 -0.07125988 0.1168044 -0.3964292 -0.34076523 -0.27968515 -0.0945912 -0.05976083 -0.06780806 -0.50966931 -0.44860245 -0.41723955 0.14588636 0.26512013 0.14588636 0.26512013 -0.16237609 0.03990782 -0.1689214 -0.32233146 -0.46902843 -0.45585543 0.10312851 -0.18312046 -0.10370582 0.25048876 -0.27356139 -0.03494949 -0.06453543 -0.31364304 -0.29367779 0.00938224 -0.35598182 -0.42537741 -0.32504289 -0.3125122 -0.25068659 -0.42355877 -0.36428257 -0.35656147 0.22220394 0.08886717 0.00716878 0.07055261 -0.34754023 -0.42417074 -0.46317205 -0.48515891
"walking_downstairs" 10 0.29040159 -0.02000508 -0.1108486 0.29573355 0.00407915 -0.18355756 0.93980742 -0.06461608 0.04187154 -0.93926761 -0.93700382 -0.90208522 0.10095939 0.01078249 0.00015262 0.22327581 -0.10502036 -0.31818842 -0.12483959 -0.10674254 0.07244337 -0.30474538 -0.31140753 -0.03530218 -0.0643764 -0.04893781 -0.07204131 -0.41698614 -0.47165098 -0.22713739 0.25084377 0.15699821 0.25084377 0.15699821 0.05070102 0.11087723 -0.0238468 -0.28038285 -0.40185431 -0.49410576 0.21566527 0.0090466 -0.15772836 0.32495774 -0.06333377 -0.26868617 0.18141913 -0.1195043 -0.24067904 0.15691268 -0.1533558 -0.39614793 -0.21435028 -0.27249571 0.03913668 -0.33951436 -0.343237 -0.15039164 0.2201157 -0.06167428 0.15697805 0.03802667 -0.31234751 -0.3877801 -0.48419648 -0.54498852
"walking_downstairs" 11 0.29160563 -0.01780977 -0.11107015 0.14245656 0.07081227 -0.32402694 0.94174641 -0.20032194 0.13237168 -0.9544975 -0.92631047 -0.92581491 0.08971687 0.02522742 -0.02252089 -0.08342127 -0.12681666 -0.57971048 -0.1250687 -0.02627753 0.05752446 -0.37406902 -0.49591172 -0.31895959 -0.02209163 -0.0520273 -0.03730484 -0.53437495 -0.68459332 -0.48055915 0.12622766 0.05077437 0.12622766 0.05077437 -0.19820614 -0.12701722 -0.19788336 -0.33934983 -0.59929476 -0.67775059 0.03519372 0.02475081 -0.37762476 0.17990676 0.02627772 -0.34862658 -0.120463 -0.17747924 -0.53022553 -0.12834163 -0.13044383 -0.62890274 -0.31877701 -0.52825452 -0.27345911 -0.39772276 -0.48112749 -0.39722047 0.09028076 -0.13712306 -0.097455 -0.17366175 -0.45617011 -0.38055943 -0.66834053 -0.71422967
"walking_downstairs" 12 0.2815211 -0.01808427 -0.10955593 0.04240849 0.11083534 -0.42501741 0.94986198 -0.17870218 -0.05610506 -0.95950402 -0.94329843 -0.93539935 0.06215003 -0.01192892 0.00485262 0.00631914 0.06292167 -0.49865579 -0.11253156 -0.04273367 0.0895435 -0.36214306 -0.47628774 -0.33780668 -0.0264669 -0.06091772 -0.065324 -0.27860816 -0.51747911 -0.3652322 0.01831394 0.09726083 0.01831394 0.09726083 -0.10709102 0.06557813 -0.21335151 -0.32045863 -0.44283108 -0.45244994 0.02350493 0.15051 -0.40212122 0.04833471 0.01674951 -0.48739013 -0.00701472 0.00639407 -0.45161432 -0.07231143 0.05151231 -0.54446143 -0.17885617 -0.42063147 -0.21276736 -0.42236324 -0.51892313 -0.44851299 0.14801727 -0.10512497 0.07699684 0.04206313 -0.34493842 -0.42355397 -0.45822749 -0.48678042
"walking_downstairs" 13 0.29490755 -0.01437238 -0.10199394 -0.06815636 -0.03212525 -0.15833315 0.94187562 -0.21155511 -0.09508203 -0.95264308 -0.92854437 -0.89396298 0.10170454 -0.00751868 -0.02529777 -0.0740908 -0.14902777 -0.31704661 -0.1226722 -0.02372057 0.11128424 -0.41701416 -0.19884816 -0.32277408 -0.06471998 -0.06694141 -0.05120205 -0.46373667 -0.25916325 -0.36708949 -0.02946343 -0.01560982 -0.02946343 -0.01560982 -0.12792605 -0.04339598 -0.10211448 -0.23676263 -0.32355244 -0.27649151 -0.07266027 -0.03645352 -0.15117872 -0.06804362 -0.09244442 -0.23331518 -0.11485156 -0.20781235 -0.27613804 -0.11474498 -0.14177512 -0.35657948 -0.31967712 -0.13382889 -0.21290666 -0.45219039 -0.24966033 -0.42700825 0.05287919 -0.21091277 -0.02821567 -0.07098938 -0.20612171 -0.40056006 -0.2663999 -0.34309486
"walking_downstairs" 14 0.29342212 -0.02001414 -0.09283302 0.01783134 0.37887049 0.45157608 0.81629643 -0.26425467 -0.39255588 -0.91909879 -0.92072594 -0.87956532 0.04286316 0.02913394 0.01049526 0.01295975 0.19279177 -0.13363406 -0.01470797 -0.09452884 0.03533445 -0.35455164 0.05699022 0.3561986 -0.10862038 -0.07405898 -0.06159788 -0.5370021 -0.28431802 0.09138576 0.18553771 0.42840592 0.18553771 0.42840592 0.03536014 0.19470884 0.16634001 -0.06651446 -0.27512088 -0.274744 0.02125416 0.37148247 0.28073595 0.01408261 0.2936339 0.42756383 -0.03378205 0.16477506 -0.02487898 -0.03023964 0.13873797 -0.24485713 -0.29531554 0.01320823 0.49241438 -0.37888287 0.07413912 0.1827947 0.47190516 0.17868458 0.18622348 0.19426342 -0.07875684 -0.22392743 -0.25474713 -0.35684943
"walking_downstairs" 15 0.28019885 -0.00563048 -0.11052607 0.40647105 0.18653238 -0.28198218 0.9323022 -0.16746232 0.07888224 -0.94280648 -0.92568589 -0.93400831 0.07114572 0.0151159 -0.01002129 0.13459384 0.01580592 -0.40400558 -0.13661865 -0.03467557 0.07117582 -0.31869253 -0.37320816 -0.25064809 -0.04825321 -0.04954155 -0.03392131 -0.45598076 -0.57496412 -0.39454224 0.32044939 0.35320401 0.32044939 0.35320401 -0.03726661 0.15963171 -0.12168632 -0.28424971 -0.50946665 -0.56364013 0.23530983 0.1675181 -0.2598122 0.46632568 0.1199936 -0.35740756 0.06196875 -0.02697694 -0.34537654 0.10806274 -0.0072286 -0.46159914 -0.22735957 -0.4023323 -0.1831948 -0.35163 -0.36097285 -0.3436733 0.33115023 0.15312418 0.15841333 0.15050775 -0.37389863 -0.34938721 -0.56539613 -0.59347244
"walking_downstairs" 16 0.2955868 -0.01838986 -0.11987371 0.207252 -0.14699384 0.01143539 0.91781843 -0.05848327 -0.2253825 -0.95778512 -0.95548779 -0.91058894 0.09078571 -0.01481145 -0.02931226 -0.10118693 -0.26168475 -0.30338158 -0.02253734 -0.06826479 0.08353801 -0.45418847 -0.5283293 -0.44463633 -0.10390404 -0.05676866 -0.06121369 -0.62367602 -0.58342178 -0.54063347 0.19107979 0.11918374 0.19107979 0.11918374 -0.16590881 -0.07834989 -0.30982043 -0.42231532 -0.59089664 -0.59582221 0.03682635 -0.13459835 -0.04769426 0.26611549 -0.20868059 -0.03797162 -0.15544488 -0.28995786 -0.24197408 -0.12568282 -0.28150741 -0.3640267 -0.42084401 -0.47951298 -0.37500063 -0.4703735 -0.56521403 -0.52110082 0.11403209 -0.05341372 -0.07456591 -0.09196234 -0.48825394 -0.47993985 -0.58966315 -0.6334798
"walking_downstairs" 17 0.29391828 -0.01673594 -0.08924327 0.18771976 -0.0607892 -0.23106416 0.92881758 -0.15107706 -0.16096299 -0.95002624 -0.94657668 -0.90109777 0.11825086 -0.01138262 -0.00939838 -0.10343647 -0.30406353 -0.53633157 0.06777284 -0.1235172 0.01628787 -0.37043687 -0.45928199 -0.46846298 -0.10777003 -0.03817024 -0.05825188 -0.52680183 -0.57214473 -0.54277065 0.1489511 0.09140768 0.1489511 0.09140768 -0.22163169 -0.20657668 -0.23264176 -0.35268728 -0.54032579 -0.59231949 -0.02262392 -0.13027251 -0.31808186 0.25894168 -0.08605274 -0.24541354 -0.21509205 -0.3512684 -0.49866846 -0.0718767 -0.29893114 -0.57304371 -0.31641296 -0.45112687 -0.40338039 -0.39319473 -0.46939043 -0.54094952 0.05806805 -0.06188768 -0.1886804 -0.23653852 -0.40943876 -0.42886869 -0.57734888 -0.6433992
"walking_downstairs" 18 0.28843947 -0.01686669 -0.10339081 -0.30263457 -0.25421405 -0.41861013 0.93227748 -0.22580913 -0.04936367 -0.96040487 -0.93296222 -0.92166175 0.0809044 -0.00075707 -0.01417699 -0.38722393 -0.44703387 -0.65124666 -0.05765487 -0.06362143 0.09874717 -0.50247303 -0.61723079 -0.48365826 -0.08365666 -0.05091203 -0.05705918 -0.67671618 -0.75260862 -0.60565541 -0.29353197 -0.22993425 -0.29353197 -0.22993425 -0.46651604 -0.38251733 -0.38102281 -0.50799548 -0.70166307 -0.74415952 -0.35008679 -0.30904961 -0.50582436 -0.28553587 -0.27379816 -0.41825865 -0.41272829 -0.46598267 -0.6221359 -0.4160505 -0.46454605 -0.67875108 -0.48923227 -0.6415276 -0.4470307 -0.51394709 -0.60775798 -0.54399611 -0.24197353 -0.34429943 -0.38339871 -0.38656507 -0.60473541 -0.53384493 -0.74423605 -0.7634308
